detid,Unnamed: 0_x,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage,Unnamed: 0_y,type,location_desc,lat,lon
10113006,1510,2023-12-05T18:00:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,3.0,1747.0,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.149895,11.59688
10113009,1513,2023-12-05T18:00:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,5.0,1750.0,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.15013,11.59656
10113010,1514,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1751.0,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.149868,11.596338
10113011,1515,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1752.0,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.14988,11.596313
10113022,1526,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1763.0,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.14994,11.596928
10113023,1527,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1764.0,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.149834,11.596262
10113024,1528,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1765.0,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.15006,11.596616
10113025,1529,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1766.0,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.149967,11.596517
10128001,1675,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1916.0,LZA-Detektor,Franziskaner-/ Gebsattelstr.,48.124584,11.588597
10128002,1676,2023-12-05T18:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,0.0,1917.0,LZA-Detektor,Franziskaner-/ Gebsattelstr.,48.124672,11.588703
10128003,1677,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1918.0,LZA-Detektor,Franziskaner-/ Gebsattelstr.,48.124825,11.588986
10128004,1678,2023-12-05T18:00:00.000+01:00,74,anyVehicle,0.0,carOrLightVehicle,11.0,1919.0,LZA-Detektor,Franziskaner-/ Gebsattelstr.,48.125053,11.588647
10128005,1679,2023-12-05T18:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,17.0,1920.0,LZA-Detektor,Franziskaner-/ Gebsattelstr.,48.12505,11.589329
10128006,1680,2023-12-05T18:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,4.0,1921.0,LZA-Detektor,Franziskaner-/ Gebsattelstr.,48.125034,11.58937
10128028,1685,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1926.0,LZA-Detektor,Franziskaner-/ Gebsattelstr.,48.123997,11.5876665
10128029,1686,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1927.0,LZA-Detektor,Franziskaner-/ Gebsattelstr.,48.1249,11.589075
10129001,1687,2023-12-05T18:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,23.0,1928.0,LZA-Detektor,Boschetsrieder-/ TÃ¶lzer Str.,48.100594,11.538191
10129002,1688,2023-12-05T18:00:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,15.0,1929.0,LZA-Detektor,Boschetsrieder-/ TÃ¶lzer Str.,48.1006,11.53823
10184002,2165,2023-12-05T18:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,9.0,2477.0,LZA-Detektor,Hohenzollernplatz / Tengstr.,48.161224,11.568711
10199001,2234,2023-12-05T18:00:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,28.0,2554.0,LZA-Detektor,Thomasiusplatz,48.115417,11.601597
10199002,2235,2023-12-05T18:00:00.000+01:00,71,anyVehicle,0.0,carOrLightVehicle,13.0,2555.0,LZA-Detektor,Thomasiusplatz,48.11544,11.601576
10199003,2236,2023-12-05T18:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,20.0,2556.0,LZA-Detektor,Thomasiusplatz,48.11552,11.601691
10199004,2237,2023-12-05T18:00:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,3.0,2557.0,LZA-Detektor,Thomasiusplatz,48.116196,11.601832
10199005,2238,2023-12-05T18:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,3.0,2558.0,LZA-Detektor,Thomasiusplatz,48.116207,11.601871
10199006,2239,2023-12-05T18:00:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,6.0,2559.0,LZA-Detektor,Thomasiusplatz,48.116093,11.602704
10199007,2240,2023-12-05T18:00:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,20.0,2560.0,LZA-Detektor,Thomasiusplatz,48.11607,11.602722
10199008,2241,2023-12-05T18:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,27.0,2561.0,LZA-Detektor,Thomasiusplatz,48.115982,11.602565
10199009,2242,2023-12-05T18:00:00.000+01:00,56,anyVehicle,0.0,carOrLightVehicle,12.0,2562.0,LZA-Detektor,Thomasiusplatz,48.11531,11.60236
10199010,2243,2023-12-05T18:00:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,3.0,2563.0,LZA-Detektor,Thomasiusplatz,48.115307,11.60232
10199027,2248,2023-12-05T18:00:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,8.0,2568.0,LZA-Detektor,Thomasiusplatz,48.115555,11.601581
10199028,2249,2023-12-05T18:00:00.000+01:00,84,anyVehicle,0.0,carOrLightVehicle,7.0,2569.0,LZA-Detektor,Thomasiusplatz,48.115532,11.601601
10199029,2250,2023-12-05T18:00:00.000+01:00,28,anyVehicle,0.0,carOrLightVehicle,1.0,2570.0,LZA-Detektor,Thomasiusplatz,48.116226,11.601943
10199030,2251,2023-12-05T18:00:00.000+01:00,72,anyVehicle,0.0,carOrLightVehicle,5.0,2571.0,LZA-Detektor,Thomasiusplatz,48.116215,11.601909
10199031,2252,2023-12-05T18:00:00.000+01:00,43,anyVehicle,0.0,carOrLightVehicle,10.0,2572.0,LZA-Detektor,Thomasiusplatz,48.115955,11.602703
10199032,2253,2023-12-05T18:00:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,3.0,2573.0,LZA-Detektor,Thomasiusplatz,48.11598,11.602681
10199033,2254,2023-12-05T18:00:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,5.0,2574.0,LZA-Detektor,Thomasiusplatz,48.11538,11.6022415
10204001,2281,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,2603.0,LZA-Detektor,Cornelius-/ MÃ¼llerstr.,48.133247,11.574645
10204002,2282,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,2604.0,LZA-Detektor,Cornelius-/ MÃ¼llerstr.,48.133247,11.574679
10204003,2283,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,2605.0,LZA-Detektor,Cornelius-/ MÃ¼llerstr.,48.13266,11.574685
10204004,2284,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,2606.0,LZA-Detektor,Cornelius-/ MÃ¼llerstr.,48.132637,11.573915
10204005,2285,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,2607.0,LZA-Detektor,Cornelius-/ MÃ¼llerstr.,48.132633,11.573881
10204006,2286,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,2608.0,LZA-Detektor,Cornelius-/ MÃ¼llerstr.,48.13317,11.57386
10204007,2287,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,2609.0,LZA-Detektor,Cornelius-/ MÃ¼llerstr.,48.13313,11.57399
10220001,2404,2023-12-05T18:00:00.000+01:00,148,anyVehicle,0.0,carOrLightVehicle,44.0,2729.0,LZA-Detektor,Nymphenburger-/ Pappenheimstr.,48.149677,11.555155
10220002,2405,2023-12-05T18:00:00.000+01:00,44,anyVehicle,0.0,carOrLightVehicle,56.0,2730.0,LZA-Detektor,Nymphenburger-/ Pappenheimstr.,48.149586,11.5547495
10236001,2512,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,2848.0,LZA-Detektor,Kazmair-/ Trappentreustr.,48.134995,11.533693
10236002,2513,2023-12-05T18:00:00.000+01:00,44,anyVehicle,0.0,carOrLightVehicle,1.0,2849.0,LZA-Detektor,Kazmair-/ Trappentreustr.,48.134983,11.534346
10248001,2614,2023-12-05T18:00:00.000+01:00,67,anyVehicle,0.0,carOrLightVehicle,37.0,2969.0,LZA-Detektor,Landsberger-/ Offenbachstr.,48.146214,11.465762
10248002,2615,2023-12-05T18:00:00.000+01:00,92,anyVehicle,0.0,carOrLightVehicle,20.0,2970.0,LZA-Detektor,Landsberger-/ Offenbachstr.,48.146145,11.466014
10248004,2616,2023-12-05T18:00:00.000+01:00,58,anyVehicle,0.0,carOrLightVehicle,87.0,2972.0,LZA-Detektor,Landsberger-/ Offenbachstr.,48.145836,11.465139
10248005,2617,2023-12-05T18:00:00.000+01:00,78,anyVehicle,0.0,carOrLightVehicle,21.0,2973.0,LZA-Detektor,Landsberger-/ Offenbachstr.,48.14625,11.464525
10248007,2619,2023-12-05T18:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,30.0,2975.0,LZA-Detektor,Landsberger-/ Offenbachstr.,48.14656,11.465288
10248008,2620,2023-12-05T18:00:00.000+01:00,98,anyVehicle,0.0,carOrLightVehicle,32.0,2976.0,LZA-Detektor,Landsberger-/ Offenbachstr.,48.14664,11.465359
10248009,2621,2023-12-05T18:00:00.000+01:00,67,anyVehicle,0.0,carOrLightVehicle,78.0,2977.0,LZA-Detektor,Landsberger-/ Offenbachstr.,48.146633,11.465402
10253001,2718,2023-12-05T18:00:00.000+01:00,134,anyVehicle,0.0,carOrLightVehicle,21.0,3074.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.11485,11.617585
10253002,2719,2023-12-05T18:00:00.000+01:00,193,anyVehicle,0.0,carOrLightVehicle,25.0,3075.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.114857,11.61755
10253003,2720,2023-12-05T18:00:00.000+01:00,138,anyVehicle,0.0,carOrLightVehicle,15.0,3076.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.114864,11.617513
10253004,2721,2023-12-05T18:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,15.0,3077.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.115475,11.617055
10253005,2722,2023-12-05T18:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,6.0,3078.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.1155,11.617066
10253006,2723,2023-12-05T18:00:00.000+01:00,164,anyVehicle,0.0,carOrLightVehicle,39.0,3079.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.11589,11.61786
10253007,2724,2023-12-05T18:00:00.000+01:00,174,anyVehicle,0.0,carOrLightVehicle,38.0,3080.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.115883,11.617897
10253008,2725,2023-12-05T18:00:00.000+01:00,157,anyVehicle,0.0,carOrLightVehicle,27.0,3081.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.115875,11.617932
10253009,2726,2023-12-05T18:00:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,2.0,3082.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.115295,11.618167
10253010,2727,2023-12-05T18:00:00.000+01:00,43,anyVehicle,0.0,carOrLightVehicle,11.0,3083.0,LZA-Detektor,Hechtseestr./ Innsbrucker Ring,48.115273,11.618154
10275001,2926,2023-12-05T18:00:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,4.0,3301.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.161324,11.552418
10275002,2927,2023-12-05T18:00:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,17.0,3302.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.16135,11.552419
10275003,2928,2023-12-05T18:00:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,21.0,3303.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.161377,11.55255
10275004,2929,2023-12-05T18:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,5.0,3304.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.161404,11.55255
10275005,2930,2023-12-05T18:00:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,3.0,3305.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.16185,11.552785
10275006,2931,2023-12-05T18:00:00.000+01:00,48,anyVehicle,0.0,carOrLightVehicle,22.0,3306.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.16185,11.552824
10275007,2932,2023-12-05T18:00:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,3.0,3307.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.161987,11.552868
10275008,2933,2023-12-05T18:00:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,5.0,3308.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.161865,11.552908
10275009,2934,2023-12-05T18:00:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,4.0,3309.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.161556,11.553745
10275010,2935,2023-12-05T18:00:00.000+01:00,96,anyVehicle,0.0,carOrLightVehicle,9.0,3310.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.16153,11.553744
10275011,2936,2023-12-05T18:00:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,1.0,3311.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.161507,11.553568
10275012,2937,2023-12-05T18:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,1.0,3312.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.161057,11.553397
10275029,2942,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,3317.0,LZA-Detektor,Ackermann-/ Schwere-Reiter-Str.,48.16146,11.553461
10280001,2981,2023-12-05T18:00:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,6.0,3356.0,LZA-Detektor,Ampfing-/ Grafinger Str.,48.124355,11.613226
10280002,2982,2023-12-05T18:00:00.000+01:00,107,anyVehicle,0.0,carOrLightVehicle,21.0,3357.0,LZA-Detektor,Ampfing-/ Grafinger Str.,48.124233,11.613171
10280003,2983,2023-12-05T18:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,15.0,3358.0,LZA-Detektor,Ampfing-/ Grafinger Str.,48.124676,11.612576
10280004,2984,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,3359.0,LZA-Detektor,Ampfing-/ Grafinger Str.,48.125023,11.613108
10280005,2985,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,3360.0,LZA-Detektor,Ampfing-/ Grafinger Str.,48.12502,11.6131525
10280006,2986,2023-12-05T18:00:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,9.0,3361.0,LZA-Detektor,Ampfing-/ Grafinger Str.,48.1247,11.613755
10280029,2993,2023-12-05T18:00:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,14.0,3368.0,LZA-Detektor,Ampfing-/ Grafinger Str.,48.12436,11.613147
10280030,2994,2023-12-05T18:00:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,16.0,3369.0,LZA-Detektor,Ampfing-/ Grafinger Str.,48.124702,11.612577
10285001,3071,2023-12-05T18:00:00.000+01:00,57,anyVehicle,0.0,carOrLightVehicle,9.0,3446.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.153492,11.615589
10285002,3072,2023-12-05T18:00:00.000+01:00,76,anyVehicle,0.0,carOrLightVehicle,13.0,3447.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.1535,11.615552
10285003,3073,2023-12-05T18:00:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,6.0,3448.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.15359,11.615742
10285004,3074,2023-12-05T18:00:00.000+01:00,79,anyVehicle,0.0,carOrLightVehicle,26.0,3449.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.153603,11.615705
10285005,3075,2023-12-05T18:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,21.0,3450.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.154274,11.615397
10285006,3076,2023-12-05T18:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,3.0,3451.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.15458,11.6160345
10285007,3077,2023-12-05T18:00:00.000+01:00,93,anyVehicle,0.0,carOrLightVehicle,21.0,3452.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.154568,11.616064
10285008,3078,2023-12-05T18:00:00.000+01:00,76,anyVehicle,0.0,carOrLightVehicle,18.0,3453.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.154552,11.616096
10285009,3079,2023-12-05T18:00:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,58.0,3454.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.154305,11.615922
10285010,3080,2023-12-05T18:00:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,26.0,3455.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.154446,11.616044
10285011,3081,2023-12-05T18:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,15.0,3456.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.153973,11.61655
10285012,3082,2023-12-05T18:00:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,8.0,3457.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.153946,11.616536
10285019,3086,2023-12-05T18:00:00.000+01:00,101,anyVehicle,0.0,carOrLightVehicle,10.0,3464.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.152843,11.615162
10285020,3087,2023-12-05T18:00:00.000+01:00,142,anyVehicle,0.0,carOrLightVehicle,14.0,3465.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.152855,11.615126
10285021,3088,2023-12-05T18:00:00.000+01:00,65,anyVehicle,0.0,carOrLightVehicle,5.0,3466.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.153893,11.615466
10285022,3089,2023-12-05T18:00:00.000+01:00,156,anyVehicle,0.0,carOrLightVehicle,13.0,3467.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.153877,11.615502
10285023,3090,2023-12-05T18:00:00.000+01:00,117,anyVehicle,0.0,carOrLightVehicle,11.0,3468.0,LZA-Detektor,Effner-/ Englschalkinger Str.,48.153866,11.61554
10287008,3113,2023-12-05T18:00:00.000+01:00,119,anyVehicle,0.0,carOrLightVehicle,27.0,3491.0,LZA-Detektor,SchlÃ¼sselberg-/ AltÃ¶ttinger Str.,48.12609,11.621699
10287009,3114,2023-12-05T18:00:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,68.0,3492.0,LZA-Detektor,SchlÃ¼sselberg-/ AltÃ¶ttinger Str.,48.12648,11.621455
10287010,3115,2023-12-05T18:00:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,21.0,3493.0,LZA-Detektor,SchlÃ¼sselberg-/ AltÃ¶ttinger Str.,48.12687,11.621835
10287011,3116,2023-12-05T18:00:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,21.0,3494.0,LZA-Detektor,SchlÃ¼sselberg-/ AltÃ¶ttinger Str.,48.126472,11.622012
10310005,3274,2023-12-05T18:00:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,14.0,3666.0,LZA-Detektor,Frauen-/ Reichenbachstr.,48.134293,11.576409
10338001,3469,2023-12-05T18:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,1.0,3881.0,LZA-Detektor,WÃ¼rmtal-/ Rebholzstr.,48.115128,11.481027
10395001,3883,2023-12-05T18:00:00.000+01:00,197,anyVehicle,0.0,carOrLightVehicle,0.0,4305.0,LZA-Detektor,Dachauer-/ GrÃ¶benzeller Str.,48.18291,11.508619
10395002,3884,2023-12-05T18:00:00.000+01:00,61,anyVehicle,0.0,carOrLightVehicle,0.0,4306.0,LZA-Detektor,Dachauer-/ GrÃ¶benzeller Str.,48.18304,11.50818
10395003,3885,2023-12-05T18:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,0.0,4307.0,LZA-Detektor,Dachauer-/ GrÃ¶benzeller Str.,48.182907,11.507739
10395004,3886,2023-12-05T18:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0,4308.0,LZA-Detektor,Dachauer-/ GrÃ¶benzeller Str.,48.182945,11.507871
10395005,3887,2023-12-05T18:00:00.000+01:00,37,anyVehicle,0.0,carOrLightVehicle,0.0,4309.0,LZA-Detektor,Dachauer-/ GrÃ¶benzeller Str.,48.182945,11.507825
10395006,3888,2023-12-05T18:00:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,0.0,4310.0,LZA-Detektor,Dachauer-/ GrÃ¶benzeller Str.,48.183334,11.50741
10395007,3889,2023-12-05T18:00:00.000+01:00,107,anyVehicle,0.0,carOrLightVehicle,0.0,4311.0,LZA-Detektor,Dachauer-/ GrÃ¶benzeller Str.,48.183384,11.507384
10395008,3890,2023-12-05T18:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,0.0,4312.0,LZA-Detektor,Dachauer-/ GrÃ¶benzeller Str.,48.18329,11.508105
10395009,3891,2023-12-05T18:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,0.0,4313.0,LZA-Detektor,Dachauer-/ GrÃ¶benzeller Str.,48.183273,11.508137
10416001,4032,2023-12-05T18:00:00.000+01:00,73,anyVehicle,0.0,carOrLightVehicle,22.0,4462.0,LZA-Detektor,Belgradstr./ Petuelring,48.17854,11.573072
10416002,4033,2023-12-05T18:00:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,16.0,4463.0,LZA-Detektor,Belgradstr./ Petuelring,48.17853,11.5731125
10416003,4034,2023-12-05T18:00:00.000+01:00,50,anyVehicle,0.0,carOrLightVehicle,26.0,4464.0,LZA-Detektor,Belgradstr./ Petuelring,48.17847,11.573138
10416004,4035,2023-12-05T18:00:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,13.0,4465.0,LZA-Detektor,Belgradstr./ Petuelring,48.178467,11.573175
10416005,4036,2023-12-05T18:00:00.000+01:00,163,anyVehicle,0.0,carOrLightVehicle,55.0,4466.0,LZA-Detektor,Belgradstr./ Petuelring,48.17815,11.573982
10416006,4037,2023-12-05T18:00:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,36.0,4467.0,LZA-Detektor,Belgradstr./ Petuelring,48.178123,11.573981
10416007,4038,2023-12-05T18:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,14.0,4468.0,LZA-Detektor,Belgradstr./ Petuelring,48.17759,11.572928
10416008,4039,2023-12-05T18:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,5.0,4469.0,LZA-Detektor,Belgradstr./ Petuelring,48.17744,11.572834
10416009,4040,2023-12-05T18:00:00.000+01:00,88,anyVehicle,0.0,carOrLightVehicle,10.0,4470.0,LZA-Detektor,Belgradstr./ Petuelring,48.177444,11.572794
10416010,4041,2023-12-05T18:00:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,23.0,4471.0,LZA-Detektor,Belgradstr./ Petuelring,48.1775,11.57277
10416011,4042,2023-12-05T18:00:00.000+01:00,61,anyVehicle,0.0,carOrLightVehicle,10.0,4472.0,LZA-Detektor,Belgradstr./ Petuelring,48.177845,11.57219
10416012,4043,2023-12-05T18:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,11.0,4473.0,LZA-Detektor,Belgradstr./ Petuelring,48.17787,11.5721855
10416013,4044,2023-12-05T18:00:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,19.0,4474.0,LZA-Detektor,Belgradstr./ Petuelring,48.17791,11.572285
10416014,4045,2023-12-05T18:00:00.000+01:00,51,anyVehicle,0.0,carOrLightVehicle,43.0,4475.0,LZA-Detektor,Belgradstr./ Petuelring,48.1781,11.573693
10417001,4051,2023-12-05T18:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,10.0,4481.0,LZA-Detektor,Kriegerheim-/ WÃ¼rmtalstr.,48.112286,11.495327
10417002,4052,2023-12-05T18:00:00.000+01:00,116,anyVehicle,0.0,carOrLightVehicle,24.0,4482.0,LZA-Detektor,Kriegerheim-/ WÃ¼rmtalstr.,48.112255,11.495455
10417003,4053,2023-12-05T18:00:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,31.0,4483.0,LZA-Detektor,Kriegerheim-/ WÃ¼rmtalstr.,48.112244,11.49492
10417006,4056,2023-12-05T18:00:00.000+01:00,155,anyVehicle,0.0,carOrLightVehicle,40.0,4486.0,LZA-Detektor,Kriegerheim-/ WÃ¼rmtalstr.,48.1123,11.494027
10417007,4057,2023-12-05T18:00:00.000+01:00,163,anyVehicle,0.0,carOrLightVehicle,35.0,4487.0,LZA-Detektor,Kriegerheim-/ WÃ¼rmtalstr.,48.112328,11.494041
10442001,4225,2023-12-05T18:00:00.000+01:00,28,anyVehicle,0.0,carOrLightVehicle,2.0,4667.0,LZA-Detektor,Ganghofer-/ Ridlerstr.,48.130577,11.539216
10442002,4226,2023-12-05T18:00:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,40.0,4668.0,LZA-Detektor,Ganghofer-/ Ridlerstr.,48.1308,11.538943
10442003,4227,2023-12-05T18:00:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,45.0,4669.0,LZA-Detektor,Ganghofer-/ Ridlerstr.,48.130825,11.538954
10442004,4228,2023-12-05T18:00:00.000+01:00,90,anyVehicle,0.0,carOrLightVehicle,10.0,4670.0,LZA-Detektor,Ganghofer-/ Ridlerstr.,48.13128,11.539319
10442008,4232,2023-12-05T18:00:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,1.0,4674.0,LZA-Detektor,Ganghofer-/ Ridlerstr.,48.130287,11.539189
10460001,4361,2023-12-05T18:00:00.000+01:00,111,anyVehicle,0.0,carOrLightVehicle,53.0,4803.0,LZA-Detektor,Sollner-/ Wolfratshauser Str.,48.077187,11.525655
10460002,4362,2023-12-05T18:00:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,56.0,4804.0,LZA-Detektor,Sollner-/ Wolfratshauser Str.,48.077343,11.525794
10460003,4363,2023-12-05T18:00:00.000+01:00,73,anyVehicle,0.0,carOrLightVehicle,47.0,4805.0,LZA-Detektor,Sollner-/ Wolfratshauser Str.,48.077896,11.525825
10460004,4364,2023-12-05T18:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,29.0,4806.0,LZA-Detektor,Sollner-/ Wolfratshauser Str.,48.077843,11.526256
10460005,4365,2023-12-05T18:00:00.000+01:00,108,anyVehicle,0.0,carOrLightVehicle,61.0,4807.0,LZA-Detektor,Sollner-/ Wolfratshauser Str.,48.077892,11.526351
